dur_n_voiced_frames,dur_speaking_rate_proxy,dur_total_sec,dur_voiced_sec,energy_mean,energy_range,energy_std,envmod_bandwidth,envmod_centroid,envmod_dominant_freq,envmod_entropy,envmod_high_rate_energy,envmod_low_rate_energy,error,f008_aperiodicity_spectral_slope_mean,f008_high_band_periodicity_mean,f008_high_band_periodicity_std,f008_low_band_periodicity_mean,f008_low_band_periodicity_std,f008_mid_band_periodicity_mean,f008_mid_band_periodicity_std,f008_mvf_mean,f008_mvf_std,f008_n_voiced_frames,f008_voiced_to_aperiodic_transition_rate,f009_cross_harmonic_coherence_mean,f009_h2_phase_circular_variance,f009_h2_phase_resultant_length,f009_h3_phase_circular_variance,f009_h3_phase_resultant_length,f009_h4_phase_circular_variance,f009_h4_phase_resultant_length,f009_h5_phase_circular_variance,f009_h5_phase_resultant_length,f009_mean_phase_coherence,f009_temporal_phase_instability,f010_h1_modulation_bandwidth,f010_h1_modulation_centroid,f010_h1_modulation_dominant_freq,f010_h1_modulation_entropy,f010_h1_modulation_high_rate_energy,f010_h1_modulation_low_rate_energy,f010_h2_modulation_bandwidth,f010_h2_modulation_centroid,f010_h2_modulation_dominant_freq,f010_h2_modulation_entropy,f010_h2_modulation_high_rate_energy,f010_h2_modulation_low_rate_energy,f010_h3_modulation_bandwidth,f010_h3_modulation_centroid,f010_h3_modulation_dominant_freq,f010_h3_modulation_entropy,f010_h3_modulation_high_rate_energy,f010_h3_modulation_low_rate_energy,f010_h4_modulation_bandwidth,f010_h4_modulation_centroid,f010_h4_modulation_dominant_freq,f010_h4_modulation_entropy,f010_h4_modulation_high_rate_energy,f010_h4_modulation_low_rate_energy,f010_h5_modulation_bandwidth,f010_h5_modulation_centroid,f010_h5_modulation_dominant_freq,f010_h5_modulation_entropy,f010_h5_modulation_high_rate_energy,f010_h5_modulation_low_rate_energy,f010_inter_harmonic_modulation_coherence,f010_modulation_dominant_freq_mean,f010_modulation_low_rate_ratio_mean,f0dyn_deriv_energy,f0dyn_mean,f0dyn_range,f0dyn_std,situation,wav_id
46,15.184650299154116,3.029375,2.9440000000000026,0.029008346538363518,0.1392646034684837,0.03328452791947786,3.979706426329341,2.617290473845895,0.3322259136212624,4.046464839575031,2.2836253101029302,19.69891835098357,,0.1274921746740274,0.12122169335506107,0.08595491510086546,0.834792158148686,0.3515159233030283,0.43278108526787934,0.2016806132046553,2573.8893072289156,1206.1788916718494,166,0.14545454545454545,0.4738598407240379,0.8486551003973366,0.1513448996026634,0.9424146406955242,0.057585359304475836,0.9169478110221321,0.08305218897786795,0.9571389431062985,0.04286105689370142,0.08371087619467714,0.22607328963553228,6.204636832671653,3.870592412380675,0.3344481605351167,4.543148016433176,4.0053564897407465,19.202016421521957,7.47190769674797,4.8782038341405904,0.3344481605351167,4.755420072091318,2.44198507552746,7.569976295127051,6.007194872829094,5.135745651241516,0.3344481605351167,5.021761568696535,2.483039771416169,4.095958732731857,4.501739461958619,3.482617247874295,0.3344481605351167,4.653329879463763,1.2525986926051864,5.340496576868827,6.385177964212144,4.475669439941817,0.3344481605351167,4.826084153108651,0.1674378679856249,0.4257031476547994,0.6387486598528405,0.3344481605351167,0.7467615414225213,67.01913280723679,140.89323393511881,192.013645291753,71.01756306745392,angry,5e3663f0ee8206179943bf57
48,14.062328340718498,3.413375,3.0720000000000027,0.005292793134937993,0.029144830582836703,0.007065398635492251,3.729558205561604,2.917244831462817,0.29411764705882354,4.47293738689218,0.4855095680310065,1.2968665722904067,,0.11714378094824278,0.16220970153290545,0.1328139658003075,0.7970876621351438,0.3863637744141789,0.466842943385834,0.25825071230028523,2819.359756097561,1668.507795567115,205,0.22058823529411764,0.4243091083734965,0.8913717749700893,0.10862822502991068,0.8509837773977836,0.14901622260221636,0.9384394143186289,0.06156058568137114,0.9467717341753503,0.053228265824649665,0.09310832478453696,0.22698247004009858,5.755061065791175,3.0734456204488585,0.2958579881656802,4.427403501289998,0.12139956908904818,0.6772728605050421,5.559259282153015,5.007228237937686,0.2958579881656802,5.073709527124635,0.3752118524294418,0.4437451553048202,4.5317273678394905,3.9105619309193633,1.479289940828401,4.602812871414771,0.10707161024128764,0.17024415232487217,6.521397794403762,5.991247933903364,1.1834319526627208,5.37973799504288,0.10563536771947177,0.14084570334223148,6.385891309284861,5.50022919861425,1.1834319526627208,5.192775792820239,0.336109934637047,0.32818080581293513,0.5673495420879948,0.8875739644970405,0.6138396130435052,54.40809931875132,428.2093165659506,1735.3160468927779,552.6597864271154,angry,5e5285e17bef803b4851deff
66,14.732142857142856,4.48,4.224000000000004,0.0015018273746810462,0.01160085395315965,0.001650229262627012,4.630642874950899,3.593108934261748,0.2237136465324385,5.041048923282604,0.005142228250826409,0.022875928741596396,,0.14794609926307892,0.11362515417648758,0.0469679405869077,0.9535584663643825,0.1650003744789895,0.46387004305661256,0.09833445110891162,2771.1664244186045,507.2508721738007,344,0.05539358600583091,0.43917392564288255,0.831445524145543,0.1685544758544571,0.951547036885899,0.04845296311410092,0.9404534063590941,0.05954659364090584,0.9061440925178844,0.09385590748211559,0.09260248502289486,0.22160355912724392,6.552144423529055,3.85449687464795,0.22371364653243828,4.990135493184605,0.006556204860488954,0.03185738855614797,5.566317159723872,4.761380559102871,1.7897091722595062,5.0272982219966496,0.008408059167303469,0.024770982216888955,7.669490126283981,5.617709657949989,1.7897091722595062,5.551739613398093,0.0011044286084360112,0.002426272393782626,6.1042603603183005,5.233754477352744,1.1185682326621913,5.387198823161325,0.001067023736071702,0.0022720827633275075,10.263594346107684,7.36813947918301,2.9082774049216975,5.769602311275292,0.000302550255716892,0.0006006323617355659,0.2723117342302951,1.5659955257270677,0.7217135853129386,48.80947560519539,175.1720844727563,240.64245563373828,49.669614771730906,angry,5e38b3507995ef170fc0f992
57,11.927961391072339,4.7786875,3.6480000000000032,0.008544207302725076,0.033052979184112166,0.007384157174919272,2.882941827712481,1.8155798305572262,0.6302521008403361,4.221604677000674,0.24315135221382728,2.575394387382364,,0.14460564586973645,0.1698624004817637,0.075032987193037,0.9638702031795189,0.13806180056186415,0.5389806362800155,0.1173055295414158,3046.83574120603,691.5464684100178,398,0.13350125944584382,0.3479015892210513,0.5037976165033657,0.49620238349663426,0.6197223643597517,0.3802776356402483,0.8168201433871731,0.1831798566128269,0.8203136600954406,0.17968633990455934,0.30983655391356724,0.21801013835504046,3.0737970204976395,1.4318829898751395,0.21186440677966084,3.676393713243213,0.030855910936510213,0.48977467384671874,4.358946550878111,2.74852290636043,0.21186440677966084,4.412199683581973,0.13620518285230312,0.5897154670997975,3.7699046181745186,2.037979831099491,0.6355932203389825,4.152603558003811,0.08824069642236837,0.7050762244487576,4.763729522732534,3.5188859562840182,0.6355932203389825,4.742200156635217,0.04486339406184436,0.12092833697150021,4.681086574563736,2.822494876683485,0.6355932203389825,4.466336393763661,0.03629184748332033,0.13906920533760275,0.42855684271602873,0.4661016949152538,0.8328633277352286,42.87605872419559,145.19675844572615,135.48740730303228,36.552882130085145,angry,5e48e1ec963e443aee02b3ed
83,15.815548780487804,5.248,5.312000000000005,0.0007943146198995536,0.00438073317112518,0.0010683530152661234,2.580121689017751,1.7455111517828492,0.5736137667304015,4.038169729573022,0.004370938209009311,0.060339828459416815,,0.14091383209453048,0.1518970408573694,0.09990078781473072,0.933358179844417,0.21585262269587757,0.5025257644902734,0.16223795578121838,3027.0859771573605,1035.3131892952379,394,0.13994910941475827,0.4358560727668407,0.898132087828613,0.10186791217138702,0.949228691698161,0.05077130830183896,0.971464324403746,0.028535675596254084,0.9619188900569082,0.038081109943091766,0.05481400150314296,0.22697422517852628,3.642368628248839,1.991237320186032,0.573613766730401,4.20973230988864,0.0028129808013342026,0.04478023314146353,5.425466431504923,3.6135120918005073,0.38240917782026734,5.122314663544384,0.008583890088682418,0.029755551363294063,5.591673927621984,3.590614944619436,0.38240917782026734,5.06866785907446,0.005892829357793787,0.02486363335963215,5.860857823866124,3.9455021788108033,0.573613766730401,5.286618723914484,0.0025164238739516856,0.008368565702188862,7.453772287804252,5.510176055954369,0.573613766730401,5.83700892985351,0.0028912904352477154,0.006614990033537557,0.5515274057684317,0.49713193116634746,0.7980157515909545,57.23461798429272,154.44660950442426,216.8989862783688,75.59285353063669,angry,5e43cbff48600202f727013e
80,13.686033830164874,5.845375,5.1200000000000045,0.0016129640297960714,0.007858201203014746,0.001586586204776204,3.970802281604912,2.9997190365761712,0.5145797598627787,5.083807419610948,0.04954831246771972,0.15906640009925319,,0.13424172020985298,0.14576961371923824,0.0983246104857317,0.8894198656254042,0.28897579678881885,0.4809263607861727,0.187634015727671,2846.027010050251,1164.369691868821,398,0.14357682619647355,0.4614556632621692,0.8334922938074081,0.16650770619259186,0.9197090799631953,0.08029092003680466,0.9419899673687779,0.05801003263122202,0.9482261471668907,0.051773852833109306,0.08914562792343196,0.224405617394033,4.141577105326357,2.9582821936110757,1.0327022375215138,5.003789112117748,0.06890089124594714,0.2594867918863215,5.278412904498062,5.238037204475625,0.3442340791738379,5.896365667229764,0.06716923280706405,0.08373099165949736,5.677434427704429,4.123156780757629,0.5163511187607569,5.494994119968581,0.001684226266317001,0.005322207463933872,7.221864849942611,5.117603823618311,1.0327022375215138,5.860990084935091,0.0029805964388168633,0.007572411572644402,9.462591327105327,5.615160174366587,0.3442340791738379,5.6916746557954605,0.0026868237390632425,0.006554583002435547,0.42559993860062717,0.6540447504302921,0.7063000040299927,48.32257169195834,197.76429087102684,241.9274668307149,72.2047364819328,angry,5e3cac40ee8206179943d5a5
94,15.514911439152458,6.0586875,6.016000000000005,0.047130736871012054,0.23730747414019698,0.048564194329753306,3.762987628502158,3.1548915465406777,0.33112582781456956,5.273111171142413,40.489652371807004,118.00819384446552,,0.13843018578991229,0.23030176784492296,0.14935102104608036,0.967017592891473,0.13288732335675127,0.6002024154395653,0.1821953082000971,3766.746238425926,1393.5546039515184,432,0.18561484918793503,0.4319862205877421,0.8233300507419381,0.17666994925806195,0.9405888768847078,0.05941112311529222,0.9244196573162478,0.0755803426837522,0.9283639019710923,0.0716360980289077,0.09582437827150352,0.21229189177206376,5.8200896269018125,3.7085640834374995,0.33333333333333304,5.305057009149023,28.953575034232486,92.38106587562847,5.317583257186616,4.537806505826771,0.33333333333333304,5.660220278464566,70.71513824176478,115.99866274407361,5.632666665938176,4.8110107375867495,4.1666666666666625,5.843209163715801,10.640940841722692,24.93117263111498,5.928811047618104,6.235111658071032,1.9999999999999982,6.061338369100417,9.25019371198903,12.512238462838601,7.063355849580352,6.588318250368834,3.166666666666664,6.168285741274195,3.5225374997164303,4.18130688466942,0.43725753650640414,1.9999999999999982,0.6402408333570171,58.96414401358944,184.64184363758005,266.3857631030082,87.88545230864497,angry,5e427be69306c7039ddccc55
53,13.075523483516822,4.053375,3.392000000000003,0.05094815253651272,0.21264677082296315,0.04618852020094331,3.373430223126806,2.9621033257559093,0.9900990099009901,4.791614512230743,13.19236136597947,54.490950348798734,,0.12434467297850858,0.12624259189395792,0.09284265744455084,0.8187057423528478,0.36680923720105396,0.43347644029098276,0.21310606823222475,2551.576747720365,1284.720125665757,329,0.08841463414634146,0.43302669212937894,0.5618481378782647,0.43815186212173524,0.8172449733485295,0.18275502665147045,0.8273990833156762,0.17260091668432376,0.8654266795638905,0.13457332043610942,0.2320202814734097,0.2291012835422449,3.8753787018043244,2.638655213163304,1.2437810945273622,4.467269027903606,5.73279640964123,38.372866883266425,4.348039864614811,3.0772268054604486,0.9950248756218898,4.75789937669289,7.769341746290903,29.30547993207242,3.964828489954979,3.9919161583957448,1.7412935323383072,5.065916614694898,18.26407555611258,48.97034855197246,5.8789732173855285,5.250136376589138,0.9950248756218898,5.276706453193272,5.623293960853416,11.253207361175027,3.4972786562374245,3.1311165298991397,0.7462686567164174,4.672351647789026,3.0468251563849034,15.564929743248497,0.4671082447492957,1.1442786069651731,0.7783816499972158,28.662738518241408,141.99085220345512,104.62520023796215,28.892508750725117,angry,5e39159305fef317e874c84a
96,10.321054682775396,9.301375,6.1440000000000055,0.002060977905018275,0.00999411099234705,0.0024108011944901043,3.5589947186937327,2.659405718550536,0.5382131324004304,5.4984646134629145,0.22093700751837891,0.8339596892224178,,0.12332308991571343,0.22336574035236967,0.15416447016040502,0.871515817328503,0.3155493577621496,0.5608633038252011,0.24921275735044393,3476.051401869159,1758.397219412142,535,0.2602996254681648,0.4790690222975026,0.7767832592114013,0.22321674078859863,0.8597934018868884,0.14020659811311165,0.9660161339681691,0.033983866031830894,0.9261412871579914,0.07385871284200858,0.11781647944388744,0.22168764853165046,5.686367853562223,3.2044250049806697,0.539956803455735,5.676207137320513,0.08279428988510418,0.45370600677488854,6.384695597661201,4.313199921781245,0.539956803455735,6.16014203203795,0.2993501658793439,0.7138239890052522,6.0164859731733245,4.521407645683284,0.539956803455735,6.240607647925393,0.18711652603404136,0.3315310408984188,9.495999329223709,7.387663953721297,0.539956803455735,6.9232621361328,0.033533003383089455,0.037883319670285395,8.616242505468906,5.801375522845206,0.539956803455735,6.516388347244392,0.023704933816831045,0.05316887334625866,0.4515269204890572,0.539956803455735,0.6823074637040565,53.07438612211713,304.4724128882182,511.64498035618413,107.32144445371449,angry,5f6ac14b111dfd48d40fcf51
88,14.224090032024408,6.1866875,5.632000000000005,0.07676220299664167,0.33123947175911017,0.08288151604275257,3.699603837636422,3.3250449364461665,0.3241491085899514,5.271378281933549,149.25013849618978,375.80148824853626,,0.12675916731587064,0.2046945523716215,0.1425885329487755,0.8802775192122854,0.3038180320295247,0.5440160995994472,0.23348194039410536,3342.745288248337,1621.8941407532002,451,0.22666666666666666,0.4830514309427223,0.693645551860147,0.30635444813985296,0.8868579475102328,0.11314205248976714,0.9043804019574633,0.09561959804253671,0.9561133232659208,0.04388667673407921,0.139750693851559,0.2252727138099346,5.379816791172577,4.05890549826082,0.32626427406198993,5.418867168458888,16.184996334959177,35.67333632512902,5.489964464962695,3.8944511379537934,0.32626427406198993,5.427035750190431,32.010463385267016,74.26985625801382,5.938235703800519,5.6938168221996905,0.16313213703099497,6.040169031831067,176.5852785011149,170.57494769614513,3.7120422552644983,2.6601714182300844,0.32626427406198993,4.870172330503444,84.08453451155897,345.7740384157009,4.168221697365175,2.830118710077306,0.6525285481239799,4.831149033245444,19.955903146392867,83.97561396048093,0.5247582481326074,0.3588907014681889,0.6980868967560631,67.41582197706173,156.85042298350749,202.22763003557745,55.619104822820816,angry,5e52355bc38c123b9ec6dce8
